"","Participant","MoveNum","Condition","Item","Row","cleanedReachOut","Task"
"539",118,4,"Observed",14,4,1193.488641,"Image"
"540",118,5,"Observed",5,2,510.861446,"Image"
"541",118,6,"Observed",6,2,527.538514,"Image"
"542",118,7,"Observed",11,3,643.591164,"Image"
"543",118,8,"Observed",7,2,543.869332,"Image"
"544",118,9,"Observed",5,2,NA,"Image"
"545",118,10,"Observed",6,2,527.409297,"Image"
"546",118,11,"Observed",7,2,510.761278,"Image"
"547",118,12,"Observed",15,4,960.021717,"Image"
"548",118,13,"Observed",18,5,726.50838,"Image"
"549",118,14,"Observed",24,6,526.093081,"Image"
"550",118,15,"Observed",22,6,659.505281,"Image"
"551",118,16,"Observed",15,4,525.617281,"Image"
"552",118,17,"Observed",20,5,726.362802,"Image"
"553",118,18,"Observed",19,5,609.765235,"Image"
"554",118,19,"Observed",8,2,510.577635,"Image"
"555",118,20,"Observed",24,6,559.355395,"Image"
"556",118,21,"Observed",8,2,510.625383,"Image"
"557",118,22,"Observed",4,1,527.582922,"Image"
"558",118,23,"Observed",23,6,742.884942,"Image"
"559",118,24,"Observed",19,5,509.871113,"Image"
"560",118,25,"Observed",4,1,510.874135,"Image"
"561",118,26,"Observed",3,1,NA,"Image"
"562",118,27,"Observed",14,4,526.921809,"Image"
"563",118,28,"Observed",13,4,543.530762,"Image"
"564",118,29,"Observed",21,6,692.875777,"Image"
"565",118,30,"Observed",20,5,692.976613,"Image"
"566",118,31,"Observed",21,6,726.114384,"Image"
"567",118,32,"Observed",9,3,710.472726,"Image"
"568",118,33,"Observed",3,1,527.517145,"Image"
"569",118,34,"Observed",2,1,544.204229,"Image"
"570",118,35,"Observed",16,4,560.110666,"Image"
"571",118,36,"Observed",12,3,510.125207,"Image"
"572",118,37,"Observed",22,6,726.25295,"Image"
"573",118,38,"Observed",15,4,510.052084,"Image"
"574",118,39,"Observed",2,1,527.610301,"Image"
"575",118,40,"Observed",11,3,627.313101,"Image"
"576",118,41,"Observed",13,4,660.213473,"Image"
"577",118,42,"Observed",2,1,510.903517,"Image"
"578",118,43,"Observed",13,4,576.814111,"Image"
"579",118,44,"Observed",1,1,527.679418,"Image"
"580",118,45,"Observed",18,5,876.544558,"Image"
"581",118,46,"Observed",15,4,543.6523,"Image"
"582",118,47,"Observed",1,1,511.037409,"Image"
"583",118,48,"Observed",5,2,594.069152,"Image"
"584",118,49,"Observed",11,3,560.409169,"Image"
"585",118,50,"Observed",10,3,593.70554,"Image"
"586",118,51,"Observed",23,6,NA,"Image"
"587",118,52,"Observed",16,4,526.631988,"Image"
"588",118,53,"Observed",18,5,843.074561,"Image"
"589",118,54,"Observed",10,3,510.677804,"Image"
"590",118,55,"Observed",17,5,843.283246,"Image"
"591",118,56,"Observed",16,4,876.565593,"Image"
"592",118,57,"Observed",14,4,NA,"Image"
"593",118,58,"Observed",10,3,527.179577,"Image"
"594",118,59,"Observed",14,4,543.641949,"Image"
"595",118,60,"Observed",16,4,693.503166,"Image"
"596",118,61,"Observed",23,6,776.220379,"Image"
"597",118,62,"Observed",17,5,760.201419,"Image"
"598",118,63,"Observed",18,5,NA,"Image"
"599",118,64,"Observed",16,4,543.233595,"Image"
"600",118,65,"Observed",17,5,643.30368,"Image"
"601",118,66,"Observed",18,5,559.972434,"Image"
"602",120,1,"Observed",21,6,NA,"Image"
"603",120,2,"Observed",10,3,992.562149,"Image"
"604",120,3,"Observed",1,1,509.561592,"Image"
"605",120,4,"Observed",2,1,509.746904,"Image"
"606",120,5,"Observed",3,1,526.586245,"Image"
"607",120,6,"Observed",4,1,509.809676,"Image"
"608",120,7,"Observed",7,2,510.276462,"Image"
"609",120,8,"Observed",6,2,526.858703,"Image"
"610",120,9,"Observed",1,1,509.520857,"Image"
"611",120,10,"Observed",7,2,509.89315,"Image"
"612",120,11,"Observed",9,3,526.886417,"Image"
"613",120,12,"Observed",9,3,526.807283,"Image"
"614",120,13,"Observed",3,1,509.72253,"Image"
"615",120,14,"Observed",10,3,576.804095,"Image"
"616",120,15,"Observed",13,4,510.352924,"Image"
"617",120,16,"Observed",8,2,510.054422,"Image"
"618",120,17,"Observed",21,6,1043.974676,"Image"
"619",120,18,"Observed",11,3,526.919138,"Image"
"620",120,19,"Observed",4,1,526.423304,"Image"
"621",120,20,"Observed",7,2,509.979295,"Image"
"622",120,21,"Observed",2,1,509.513177,"Image"
"623",120,22,"Observed",10,3,526.784912,"Image"
"624",120,23,"Observed",16,4,510.523211,"Image"
"625",120,24,"Observed",18,5,510.620374,"Image"
"626",120,25,"Observed",5,2,509.928543,"Image"
"627",120,26,"Observed",17,5,810.516099,"Image"
"628",120,27,"Observed",23,6,510.972968,"Image"
"629",120,28,"Observed",22,6,510.891831,"Image"
"630",120,29,"Observed",10,3,526.798268,"Image"
"631",120,30,"Observed",16,4,510.619706,"Image"
"632",120,31,"Observed",20,5,760.728306,"Image"
"633",120,32,"Observed",19,5,510.887156,"Image"
"634",120,33,"Observed",18,5,510.662111,"Image"
"635",120,34,"Observed",24,6,694.463783,"Image"
"636",120,35,"Observed",5,2,NA,"Image"
"637",120,36,"Observed",13,4,510.381639,"Image"
"638",120,37,"Observed",5,2,643.136732,"Image"
"639",120,38,"Observed",20,5,510.668789,"Image"
"640",120,39,"Observed",14,4,510.424711,"Image"
"641",120,40,"Observed",15,4,NA,"Image"
"642",120,41,"Observed",20,5,527.301448,"Image"
"643",120,42,"Observed",20,5,560.856588,"Image"
"644",120,43,"Observed",12,3,876.976952,"Image"
"645",120,44,"Observed",14,4,510.397666,"Image"
"646",120,45,"Observed",24,6,511.076809,"Image"
"647",122,1,"Observed",8,2,NA,"Image"
"648",122,2,"Observed",6,2,776.288827,"Image"
"649",122,3,"Observed",11,3,1210.288916,"Image"
"650",122,4,"Observed",4,1,677.485541,"Image"
"651",122,5,"Observed",6,2,1110.631526,"Image"
"652",122,6,"Observed",2,1,510.95861,"Image"
"653",122,7,"Observed",1,1,511.114539,"Image"
"654",122,8,"Observed",6,2,577.265872,"Image"
"655",122,9,"Observed",5,2,810.779542,"Image"
"656",122,10,"Observed",10,3,610.417666,"Image"
"657",122,11,"Observed",9,3,1127.196071,"Image"
"658",122,12,"Observed",2,1,510.939244,"Image"
"659",122,13,"Observed",4,1,527.548865,"Image"
"660",122,14,"Observed",9,3,627.133466,"Image"
"661",122,15,"Observed",8,2,660.530339,"Image"
"662",122,16,"Observed",6,2,677.417427,"Image"
"663",122,17,"Observed",12,3,676.853144,"Image"
"664",122,18,"Observed",11,3,843.660881,"Image"
"665",122,19,"Observed",2,1,513.162987,"Image"
"666",122,20,"Observed",11,3,810.399903,"Image"
"667",122,21,"Observed",16,4,926.647548,"Image"
"668",122,22,"Observed",19,5,1026.406442,"Image"
"669",122,23,"Observed",6,2,560.845904,"Image"
"670",122,24,"Observed",17,5,1259.90108,"Image"
"671",122,25,"Observed",13,4,626.87837,"Image"
"672",122,26,"Observed",23,6,1176.09804,"Image"
"673",122,27,"Observed",20,5,793.031005,"Image"
"674",122,28,"Observed",23,6,642.935727,"Image"
"675",122,29,"Observed",21,6,1176.287692,"Image"
"676",122,30,"Observed",16,4,759.963018,"Image"
"677",122,31,"Observed",12,3,743.575771,"Image"
"678",122,32,"Observed",13,4,843.440176,"Image"
"679",122,33,"Observed",5,2,660.563395,"Image"
"680",122,34,"Observed",24,6,926.07859,"Image"
"681",122,35,"Observed",13,4,693.427372,"Image"
"682",122,36,"Observed",24,6,792.7709,"Image"
"683",122,37,"Observed",3,1,510.915871,"Image"
"684",122,38,"Observed",19,5,1009.83956,"Image"
"685",122,39,"Observed",18,5,993.17084,"Image"
"686",122,40,"Observed",14,4,NA,"Image"
"687",122,41,"Observed",6,2,510.697838,"Image"
"688",122,42,"Observed",14,4,726.735763,"Image"
"689",122,43,"Observed",7,2,993.830951,"Image"
"690",122,44,"Observed",18,5,1409.762297,"Image"
"691",122,45,"Observed",19,5,1109.756721,"Image"
"692",122,46,"Observed",5,2,1060.684465,"Image"
"693",122,47,"Observed",15,4,826.889989,"Image"
"694",122,48,"Observed",1,1,NA,"Image"
"695",122,49,"Observed",10,3,1160.331505,"Image"
"696",122,50,"Observed",19,5,793.143527,"Image"
"697",122,51,"Observed",3,1,510.932566,"Image"
"698",122,52,"Observed",17,5,976.516143,"Image"
"699",122,53,"Observed",8,2,610.488786,"Image"
"700",122,54,"Observed",5,2,660.71131,"Image"
"701",122,55,"Observed",12,3,543.881352,"Image"
"702",124,1,"Observed",3,1,NA,"Image"
"703",124,2,"Observed",6,2,808.907298,"Image"
"704",124,3,"Observed",5,2,576.330569,"Image"
"705",124,4,"Observed",11,3,760.216163,"Image"
"706",124,5,"Observed",4,1,576.31521,"Image"
"707",124,6,"Observed",2,1,592.834295,"Image"
"708",124,7,"Observed",1,1,NA,"Image"
"709",124,8,"Observed",2,1,742.827617,"Image"
"710",124,9,"Observed",8,2,526.941261,"Image"
"711",124,10,"Observed",12,3,643.64065,"Image"
"712",124,11,"Observed",2,1,542.855998,"Image"
"713",124,12,"Observed",12,3,576.878489,"Image"
"714",124,13,"Observed",6,2,959.735689,"Image"
"715",124,14,"Observed",1,1,726.138579,"Image"
"716",124,15,"Observed",5,2,593.187889,"Image"
"717",124,16,"Observed",11,3,626.650106,"Image"
"718",124,17,"Observed",3,1,509.732016,"Image"
"719",124,18,"Observed",10,3,660.157064,"Image"
"720",124,19,"Observed",1,1,659.453215,"Image"
"721",124,20,"Observed",10,3,710.0993,"Image"
"722",124,21,"Observed",9,3,826.676149,"Image"
"723",124,22,"Observed",16,4,793.846662,"Image"
"724",124,23,"Observed",4,1,543.123113,"Image"
"725",124,24,"Observed",16,4,643.812271,"Image"
"726",124,25,"Observed",15,4,843.744491,"Image"
"727",124,26,"Observed",6,2,593.09106,"Image"
"728",124,27,"Observed",5,2,643.100075,"Image"
"729",124,28,"Observed",14,4,1376.936587,"Image"
"730",124,29,"Observed",3,1,543.069023,"Image"
"731",124,30,"Observed",13,4,660.327684,"Image"
"732",124,31,"Observed",7,2,526.533243,"Image"
"733",124,32,"Observed",20,5,810.775102,"Image"
"734",124,33,"Observed",19,5,844.005596,"Image"
"735",124,34,"Observed",23,6,828.041109,"Image"
"736",124,35,"Observed",3,1,542.871691,"Image"
"737",124,36,"Observed",23,6,810.983118,"Image"
"738",124,37,"Observed",18,5,744.387237,"Image"
"739",124,38,"Observed",24,6,844.44667,"Image"
"740",124,39,"Observed",13,4,1460.312325,"Image"
"741",124,40,"Observed",24,6,761.121684,"Image"
"742",124,41,"Observed",22,6,794.39692,"Image"
"743",124,42,"Observed",19,5,660.566752,"Image"
"744",124,43,"Observed",21,6,910.778441,"Image"
"745",124,44,"Observed",17,5,NA,"Image"
"746",124,45,"Observed",5,2,526.369968,"Image"
"747",124,46,"Observed",17,5,693.884392,"Image"
"748",124,47,"Observed",6,2,876.598018,"Image"
"749",124,48,"Observed",18,5,693.980554,"Image"
"750",124,49,"Observed",11,3,677.070145,"Image"
"751",124,50,"Observed",14,4,743.677378,"Image"
"752",124,51,"Observed",15,4,677.248444,"Image"
"753",124,52,"Observed",8,2,NA,"Image"
"754",124,53,"Observed",9,3,676.788338,"Image"
"755",124,54,"Observed",15,4,677.194353,"Image"
"756",124,55,"Observed",8,2,526.617718,"Image"
"757",128,1,"Observed",1,1,NA,"Image"
"758",128,2,"Observed",2,1,826.496081,"Image"
"759",128,3,"Observed",3,1,560.931584,"Image"
"760",128,4,"Observed",4,1,610.671128,"Image"
"761",128,5,"Observed",5,2,527.365648,"Image"
"762",128,6,"Observed",6,2,727.279769,"Image"
"763",128,7,"Observed",7,2,560.665469,"Image"
"764",128,8,"Observed",8,2,877.301089,"Image"
"765",128,9,"Observed",12,3,593.545248,"Image"
"766",128,10,"Observed",4,1,510.840113,"Image"
"767",128,11,"Observed",11,3,510.230085,"Image"
"768",128,12,"Observed",10,3,743.66874,"Image"
"769",128,13,"Observed",7,2,527.231755,"Image"
"770",128,14,"Observed",1,1,NA,"Image"
"771",128,15,"Observed",11,3,510.34194,"Image"
"772",128,16,"Observed",2,1,527.573665,"Image"
"773",128,17,"Observed",12,3,1026.643931,"Image"
"774",128,18,"Observed",9,3,560.372308,"Image"
"775",128,19,"Observed",13,4,893.780211,"Image"
"776",128,20,"Observed",14,4,560.045089,"Image"
"777",128,21,"Observed",5,2,927.298067,"Image"
"778",128,22,"Observed",15,4,676.719174,"Image"
"779",128,23,"Observed",16,4,526.617386,"Image"
"780",128,24,"Observed",9,3,827.155527,"Image"
"781",128,25,"Observed",16,4,509.951949,"Image"
"782",128,26,"Observed",20,5,1626.363591,"Image"
"783",128,27,"Observed",19,5,876.476699,"Image"
"784",128,28,"Observed",19,5,526.484495,"Image"
"785",128,29,"Observed",14,4,1060.103688,"Image"
"786",128,30,"Observed",18,5,692.976256,"Image"
"787",128,31,"Observed",3,1,677.508839,"Image"
"788",128,32,"Observed",18,5,926.500388,"Image"
"789",128,33,"Observed",8,2,693.821014,"Image"
"790",128,34,"Observed",17,5,NA,"Image"
"791",128,35,"Observed",24,6,709.291435,"Image"
"792",128,36,"Observed",24,6,609.346561,"Image"
"793",128,37,"Observed",5,2,510.833769,"Image"
"794",128,38,"Observed",4,1,561.015058,"Image"
"795",128,39,"Observed",23,6,709.499786,"Image"
"796",128,40,"Observed",22,6,542.896838,"Image"
"797",128,41,"Observed",23,6,509.532575,"Image"
"798",128,42,"Observed",21,6,576.301169,"Image"
"799",128,43,"Observed",4,1,510.643448,"Image"
"800",128,44,"Observed",3,1,527.579675,"Image"
"801",128,45,"Observed",20,5,609.700825,"Image"
"802",128,46,"Observed",19,5,643.051733,"Image"
"803",128,47,"Observed",14,4,960.130099,"Image"
"804",128,48,"Observed",17,5,576.541241,"Image"
"805",128,49,"Observed",13,4,1093.46695,"Image"
"806",128,50,"Observed",13,4,576.777639,"Image"
"807",128,51,"Observed",20,5,642.996974,"Image"
"808",128,52,"Observed",19,5,876.373191,"Image"
"809",128,53,"Observed",15,4,743.271403,"Image"
"810",128,54,"Observed",15,4,526.647103,"Image"
"811",128,55,"Observed",17,5,510.022401,"Image"
"812",128,56,"Observed",3,1,627.555601,"Image"
"813",128,57,"Observed",14,4,993.318733,"Image"
"814",128,58,"Observed",6,2,510.944623,"Image"
"815",130,2,"Observed",2,1,NA,"Image"
"816",130,3,"Observed",3,1,510.814403,"Image"
"817",130,4,"Observed",4,1,510.900215,"Image"
"818",130,5,"Observed",5,2,543.906207,"Image"
"819",130,6,"Observed",6,2,510.771331,"Image"
"820",130,7,"Observed",7,2,510.68385,"Image"
"821",130,8,"Observed",8,2,543.793684,"Image"
"822",130,9,"Observed",1,1,1044.433597,"Image"
"823",130,10,"Observed",2,1,777.699127,"Image"
"824",130,11,"Observed",7,2,510.709894,"Image"
"825",130,12,"Observed",6,2,660.658758,"Image"
"826",130,13,"Observed",4,1,510.893537,"Image"
"827",130,14,"Observed",9,3,510.538605,"Image"
"828",130,15,"Observed",10,3,510.269151,"Image"
"829",130,16,"Observed",12,3,526.899862,"Image"
"830",130,17,"Observed",2,1,511.072839,"Image"
"831",130,18,"Observed",5,2,510.739277,"Image"
"832",130,19,"Observed",3,1,510.910899,"Image"
"833",130,20,"Observed",16,4,1876.391555,"Image"
"834",130,21,"Observed",15,4,510.042769,"Image"
"835",130,22,"Observed",14,4,593.302172,"Image"
"836",130,23,"Observed",6,2,860.217614,"Image"
"837",130,24,"Observed",13,4,2843.375212,"Image"
"838",130,25,"Observed",7,2,510.581344,"Image"
"839",130,26,"Observed",2,1,527.551294,"Image"
"840",130,27,"Observed",20,5,1709.560556,"Image"
"841",130,28,"Observed",11,3,510.386348,"Image"
"842",130,29,"Observed",7,2,NA,"Image"
"843",130,30,"Observed",10,3,560.360621,"Image"
"844",130,31,"Observed",19,5,2759.819976,"Image"
"845",130,32,"Observed",18,5,2676.528519,"Image"
"846",130,33,"Observed",16,4,509.983335,"Image"
"847",130,34,"Observed",19,5,693.033686,"Image"
"848",130,35,"Observed",15,4,576.646752,"Image"
"849",130,36,"Observed",22,6,643.1115,"Image"
"850",130,37,"Observed",5,2,544.04444,"Image"
"851",130,38,"Observed",21,6,1060.081317,"Image"
"852",130,39,"Observed",15,4,510.006374,"Image"
"853",130,40,"Observed",17,5,876.56084,"Image"
"854",130,41,"Observed",7,2,527.363978,"Image"
"855",130,42,"Observed",10,3,510.630426,"Image"
"856",130,43,"Observed",24,6,1642.70014,"Image"
"857",130,44,"Observed",11,3,NA,"Image"
"858",130,45,"Observed",18,5,560.003018,"Image"
"859",130,46,"Observed",23,6,642.897473,"Image"
"860",134,1,"Observed",2,1,NA,"Image"
"861",134,2,"Observed",3,1,1059.866756,"Image"
"862",134,3,"Observed",5,2,727.367493,"Image"
"863",134,4,"Observed",6,2,527.422318,"Image"
"864",134,5,"Observed",1,1,610.904152,"Image"
"865",134,6,"Observed",5,2,510.72288,"Image"
"866",134,7,"Observed",12,3,943.506922,"Image"
"867",134,8,"Observed",10,3,1077.062697,"Image"
"868",134,9,"Observed",8,2,710.408952,"Image"
"869",134,10,"Observed",12,3,793.508809,"Image"
"870",134,11,"Observed",4,1,527.612639,"Image"
"871",134,12,"Observed",15,4,1159.984921,"Image"
"872",134,13,"Observed",16,4,643.32338,"Image"
"873",134,14,"Observed",20,5,1243.018333,"Image"
"874",134,15,"Observed",7,2,1277.198859,"Image"
"875",134,16,"Observed",14,4,976.821324,"Image"
"876",134,17,"Observed",13,4,860.088195,"Image"
"877",134,18,"Observed",2,1,1360.7842,"Image"
"878",134,19,"Observed",9,3,676.937953,"Image"
"879",134,20,"Observed",10,3,NA,"Image"
"880",134,21,"Observed",7,2,1393.845175,"Image"
"881",134,22,"Observed",10,3,510.681477,"Image"
"882",134,23,"Observed",20,5,1242.983942,"Image"
"883",134,24,"Observed",16,4,1060.117177,"Image"
"884",134,25,"Observed",15,4,926.540034,"Image"
"885",134,26,"Observed",3,1,1327.737582,"Image"
"886",134,27,"Observed",3,1,527.571236,"Image"
"887",134,28,"Observed",20,5,1526.567547,"Image"
"888",134,29,"Observed",4,1,510.821713,"Image"
"889",134,30,"Observed",24,6,1125.988038,"Image"
"890",134,31,"Observed",16,4,610.011984,"Image"
"891",134,32,"Observed",24,6,1026.06253,"Image"
"892",134,33,"Observed",17,5,1659.866222,"Image"
"893",134,34,"Observed",18,5,1342.996931,"Image"
"894",134,35,"Observed",21,6,892.804924,"Image"
"895",134,36,"Observed",19,5,1093.108368,"Image"
"896",134,37,"Observed",17,5,1243.069085,"Image"
"897",134,38,"Observed",19,5,709.742163,"Image"
"898",134,39,"Observed",22,6,1492.978683,"Image"
"899",134,40,"Observed",18,5,626.440299,"Image"
"900",134,41,"Observed",23,6,1142.736559,"Image"
"901",134,42,"Observed",15,4,NA,"Image"
"902",134,43,"Observed",9,3,1527.161212,"Image"
"903",134,44,"Observed",21,6,NA,"Image"
"904",134,45,"Observed",15,4,676.713576,"Image"
"905",134,46,"Observed",21,6,843.057866,"Image"
"906",134,47,"Observed",14,4,526.916801,"Image"
"907",134,48,"Observed",23,6,1759.467851,"Image"
"908",134,49,"Observed",11,3,543.685356,"Image"
"909",134,50,"Observed",4,1,527.575242,"Image"
"910",134,51,"Observed",6,2,510.84375,"Image"
"911",138,1,"Observed",4,1,NA,"Image"
"912",138,2,"Observed",8,2,526.126471,"Image"
"913",138,3,"Observed",3,1,527.458379,"Image"
"914",138,4,"Observed",7,2,527.240012,"Image"
"915",138,5,"Observed",4,1,527.333836,"Image"
"916",138,6,"Observed",2,1,NA,"Image"
"917",138,7,"Observed",6,2,510.655099,"Image"
"918",138,8,"Observed",1,1,511.18232,"Image"
"919",138,9,"Observed",5,2,510.938576,"Image"
"920",138,10,"Observed",10,3,543.699045,"Image"
"921",138,11,"Observed",11,3,726.96782,"Image"
"922",138,12,"Observed",12,3,826.765446,"Image"
"923",138,13,"Observed",9,3,808.114056,"Image"
"924",138,14,"Observed",16,4,676.092864,"Image"
"925",138,15,"Observed",7,2,510.638404,"Image"
"926",138,16,"Observed",4,1,510.951932,"Image"
"927",138,17,"Observed",8,2,510.543912,"Image"
"928",138,18,"Observed",16,4,609.910813,"Image"
"929",138,19,"Observed",14,4,693.369274,"Image"
"930",138,20,"Observed",13,4,576.715278,"Image"
"931",138,21,"Observed",12,3,676.872844,"Image"
"932",138,22,"Observed",13,4,543.616573,"Image"
"933",138,23,"Observed",20,5,659.694933,"Image"
"934",138,24,"Observed",18,5,576.503589,"Image"
"935",138,25,"Observed",9,3,527.136838,"Image"
"936",138,26,"Observed",17,5,626.581871,"Image"
"937",138,27,"Observed",5,2,510.865453,"Image"
"938",138,28,"Observed",18,5,509.90517,"Image"
"939",138,29,"Observed",24,6,859.447784,"Image"
"940",138,30,"Observed",20,5,643.100672,"Image"
"941",138,31,"Observed",23,6,526.131145,"Image"
"942",138,32,"Observed",14,4,543.492364,"Image"
